s,p,o,weight,model
ex:coin_17544,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17544,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_17566,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17566,nmo:hasPortrait,ex:person_34,1.0,
ex:coin_17569,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17569,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_17580,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17580,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_17620,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17620,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_17628,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17628,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_17629,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17629,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_17630,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17630,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_17631,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17631,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_17634,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17634,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_17639,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17639,nmo:hasPortrait,ex:person_34,1.0,
ex:coin_17641,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17641,nmo:hasPortrait,ex:person_34,1.0,
ex:coin_17644,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17644,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_17646,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17646,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_17647,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17647,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_17648,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17648,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_17651,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17651,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_17661,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17661,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_17662,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17662,nmo:hasPortrait,ex:person_34,1.0,
ex:coin_17663,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17663,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_17665,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17665,nmo:hasPortrait,ex:person_34,1.0,
ex:coin_17666,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17666,nmo:hasPortrait,ex:person_34,1.0,
ex:coin_17667,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17667,nmo:hasPortrait,ex:person_34,1.0,
ex:coin_17669,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17669,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_17679,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17679,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_17721,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17721,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_17722,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_17722,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_18002,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_18002,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_18010,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_18010,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_18011,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_18011,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_18012,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_18012,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_18203,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_18203,nmo:hasPortrait,ex:person_142,1.0,
ex:coin_27445,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_27445,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_27998,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_27998,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_28003,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_28003,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_28005,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_28005,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_28008,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_28008,nmo:hasPortrait,ex:person_36,1.0,
ex:coin_28080,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_28080,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_28083,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_28083,nmo:hasPortrait,ex:person_36,1.0,
ex:coin_28086,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_28086,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_28087,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_28087,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_28352,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_28352,nmo:hasPortrait,ex:person_36,1.0,
ex:coin_28401,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_28401,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_28402,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_28402,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_28406,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_28406,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_28407,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_28407,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_28446,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_28446,nmo:hasPortrait,ex:person_36,1.0,
ex:coin_28451,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_28451,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_28461,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_28461,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_28493,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_28493,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_28845,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_28845,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_28876,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_28876,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_28887,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_28887,nmo:hasPortrait,ex:person_36,1.0,
ex:coin_28888,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_28888,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_28988,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_28988,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_29160,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_29160,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_29215,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_29215,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_29402,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_29402,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_29405,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_29405,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_29425,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_29425,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_29553,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_29553,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_29726,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_29726,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_29738,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_29738,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_29780,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_29780,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_29781,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_29781,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_29957,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_29957,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_30036,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_30036,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_30068,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_30068,nmo:hasPortrait,ex:person_36,1.0,
ex:coin_30141,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_30141,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_30214,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_30214,nmo:hasPortrait,ex:person_36,1.0,
ex:coin_30332,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_30332,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_30339,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_30339,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_30415,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_30415,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_30447,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_30447,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_30585,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_30585,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_30619,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_30619,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_30728,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_30728,nmo:hasPortrait,ex:person_39,1.0,
ex:coin_30949,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_30949,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_30993,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_30993,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_31015,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_31015,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_31031,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_31031,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_31039,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_31039,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_31077,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_31077,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_31140,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_31140,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_31184,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_31184,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_31349,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_31349,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_31416,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_31416,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_31420,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_31420,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_31514,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_31514,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_31547,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_31547,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_31583,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_31583,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_31661,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_31661,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_31700,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_31700,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_31831,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_31831,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_32026,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_32026,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_32240,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_32240,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_32299,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_32299,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_32388,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_32388,nmo:hasPortrait,ex:person_39,1.0,
ex:coin_32403,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_32403,nmo:hasPortrait,ex:person_39,1.0,
ex:coin_32408,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_32408,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_32473,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_32473,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_32510,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_32510,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_32534,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_32534,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_32597,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_32597,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_32641,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_32641,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_32677,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_32677,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_32710,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_32710,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_32823,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_32823,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_32912,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_32912,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_32961,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_32961,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_33197,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_33197,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_33425,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_33425,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_33514,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_33514,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_33551,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_33551,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_33579,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_33579,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_33581,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_33581,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_33604,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_33604,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_33609,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_33609,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_33615,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_33615,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_33637,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_33637,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_33714,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_33714,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_33757,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_33757,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_33758,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_33758,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_33767,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_33767,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_33796,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_33796,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_33798,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_33798,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_33814,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_33814,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_33829,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_33829,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_33849,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_33849,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_33869,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_33869,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_34367,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_34367,nmo:hasPortrait,ex:person_34,1.0,
ex:coin_34588,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_34588,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_34809,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_34809,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_36442,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_36442,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_36825,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_36825,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_36904,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_36904,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_36905,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_36905,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_36941,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_36941,nmo:hasPortrait,ex:person_36,1.0,
ex:coin_36950,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_36950,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_36953,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_36953,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37289,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37289,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37290,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37290,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_37291,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37291,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37292,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37292,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_37293,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37293,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_37294,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37294,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37295,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37295,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_37297,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37297,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37299,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37299,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_37300,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37300,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_37301,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37301,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37302,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37302,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_37303,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37303,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_37304,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37304,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_37305,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37305,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_37306,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37306,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_37307,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37307,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_37308,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37308,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37309,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37309,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_37311,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37311,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_37312,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37312,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_37313,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37313,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_37314,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37314,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_37316,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37316,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_37317,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37317,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37318,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37318,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_37319,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37319,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_37320,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37320,nmo:hasPortrait,ex:person_36,1.0,
ex:coin_37321,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37321,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_37323,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37323,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37324,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37324,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37326,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37326,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37327,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37327,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37328,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37328,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37329,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37329,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_37332,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37332,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37333,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37333,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37334,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37334,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_37337,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37337,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37339,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37339,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37340,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37340,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37342,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37342,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37343,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37343,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_37344,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37344,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_37346,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37346,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_37347,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37347,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37349,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37349,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37350,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37350,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_37351,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37351,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37352,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37352,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_37354,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37354,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_37355,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37355,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37357,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37357,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_37358,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37358,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_37359,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37359,nmo:hasPortrait,ex:person_39,1.0,
ex:coin_37361,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37361,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_37362,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37362,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37363,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37363,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37364,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37364,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_37366,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37366,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_37367,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37367,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37368,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37368,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_37369,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37369,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37370,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37370,nmo:hasPortrait,ex:person_40,1.0,
ex:coin_37371,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37371,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_37372,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37372,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37373,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37373,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_37374,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37374,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37375,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37375,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37376,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37376,nmo:hasPortrait,ex:person_41,1.0,
ex:coin_37377,nmo:hasIssuer,ex:issuer_131,1.0,
ex:coin_37377,nmo:hasPortrait,ex:person_33,1.0,
ex:coin_37378,nmo:hasIssuer,ex:issuer_131,1.0,
